Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
0,2023-12-16 07:00:00,Newcastle Jets FC,Perth Glory FC,Newcastle Jets FC VS. Perth Glory FC,Liga Australia,1.5593119,1.4083836,5.5367246,5.40584,11.536186,9.602883,6.3074226,5.2834272,10.096965,9.511313,4.0,4.0,5.0,4.0,5.0,3.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,10,11.5,1.95,3.75,3.15,4,3,6,1,2,6,5.5,5.0,3.5,8.0,10.0,5.0,5.0,14.0,12.0,5.0,7.0,10.0,0.7176111,0.58781075
1,2023-12-16 08:45:00,Melbourne Victory FC,Sydney FC,Melbourne Victory FC VS. Sydney FC,Liga Australia,1.8226923,1.2392216,5.24124,4.23121,12.692102,9.513478,6.7113066,4.5816026,9.502312,10.6171665,4.0,6.0,4.0,3.5,7.0,5.0,0.1666666666666666,0.5,0.6666666666666666,0.5,9,10.5,2.0,3.75,3.1,5,3,5,6,1,6,5.5,3.5,5.0,6.0,13.0,6.0,7.0,11.0,13.5,6.0,7.5,12.5,0.8565875,0.57682025
2,2023-12-16 12:00:00,NÃ¼rnberg,Hamburger SV,NÃ¼rnberg VS. Hamburger SV,Germany Bundesliga 2,1.6515839,1.4166491,4.708678,4.4852657,11.479541,12.412181,5.8682475,4.898407,10.511959,11.376031,10.0,5.5,3.0,3.0,3.5,6.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,11,10.5,3.05,3.85,2.02,3,2,2,1,4,3,6.5,5.0,6.0,7.0,10.0,5.0,5.0,14.0,13.0,5.5,6.0,12.0,0.8136058,0.5215513
3,2023-12-16 12:00:00,Hertha BSC,OsnabrÃ¼ck,Hertha BSC VS. OsnabrÃ¼ck,Germany Bundesliga 2,1.6545447,1.397932,5.05063,4.995422,12.556998,9.997781,6.278555,5.355459,10.229387,10.088797,3.5,6.0,6.5,0.0,4.0,3.0,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,8,10.5,1.38,4.75,6.5,4,1,2,0,2,5,4.5,8.5,2.0,4.5,12.0,7.0,4.0,9.0,14.0,7.0,6.0,11.0,1.0687573,0.661909
4,2023-12-16 12:00:00,Magdeburg,Fortuna DÃ¼sseldorf,Magdeburg VS. Fortuna DÃ¼sseldorf,Germany Bundesliga 2,1.54279,1.6965215,6.5620384,3.3119905,10.836608,10.097281,5.6521096,5.087292,10.498433,11.126934,4.0,4.5,9.0,5.5,8.0,5.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,9,10.5,2.38,3.7,2.55,3,2,2,4,1,2,5.5,2.5,5.5,8.0,15.0,6.0,7.0,11.0,10.0,5.0,5.0,9.0,0.82633746,0.8123015
5,2023-12-16 12:30:00,Ipswich Town,Norwich City,Ipswich Town VS. Norwich City,England Championship,1.5561751,1.431402,6.5197372,2.8205998,11.272474,9.997781,5.9268446,5.2317505,10.358583,10.451767,6.0,0.0,8.0,6.0,2.0,6.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,8,10.5,1.55,4.2,5.6,6,0,1,3,2,5,6.0,2.5,5.5,7.0,13.5,8.0,5.0,10.5,13.0,7.5,5.5,9.5,1.0791239,0.59729624
6,2023-12-16 12:30:00,Gateshead,Halifax Town,Gateshead VS. Halifax Town,England National,1.56083,1.0834702,5.9648232,3.039356,12.133578,11.5154915,5.83775,4.8495007,9.874864,10.009017,8.0,4.0,5.0,5.5,6.0,7.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,9.5,1.54,4.0,5.1,5,3,3,4,3,4,6.0,3.5,5.5,5.0,14.0,7.0,9.0,10.0,9.0,6.0,4.0,12.0,0.6518121,0.54561317
7,2023-12-16 13:00:00,Celta de Vigo,Granada CF,Celta de Vigo VS. Granada CF,Spain Primera Liga,1.2859585,1.0669429,4.0076656,4.458287,11.998029,7.8630996,5.8582006,4.6963005,10.930042,10.743886,0.0,8.0,7.0,0.0,5.0,4.5,1.0,0.1666666666666666,1.0,0.1666666666666666,7,9.5,1.61,3.95,5.3,0,4,4,0,1,6,8.5,3.0,4.5,3.5,12.5,4.5,7.5,14.0,10.0,6.5,6.0,13.0,0.67560995,0.49995232
8,2023-12-16 13:00:00,CD Eldense,Racing Santander,CD Eldense VS. Racing Santander,Spain Segunda,1.4199668,1.2687992,4.5651073,3.3156824,10.901148,8.923583,5.480899,4.9310846,10.591835,10.67265,6.0,6.0,6.0,4.5,6.0,5.5,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,9,9.5,2.25,3.1,3.0,3,3,3,2,3,4,6.5,3.5,4.5,6.5,9.0,5.0,6.0,11.0,13.0,7.0,7.0,12.0,0.5561374,0.6853982
9,2023-12-16 14:00:00,Lecce,Frosinone,Lecce VS. Frosinone,Italy Serie A,1.5959312,1.3058565,5.4784093,3.7566075,11.3770485,9.535638,5.6521096,5.0460963,10.585499,11.126934,5.0,5.0,3.0,0.0,5.5,5.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,1.0,6,9.5,2.14,3.35,3.45,3,3,2,0,2,5,3.5,3.0,5.5,6.5,12.0,6.0,6.0,14.5,12.0,7.0,5.0,12.0,0.67343175,0.61384344
