Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
0,2023-12-31 08:00:00,Central Coast Mariners,Perth Glory FC,Central Coast Mariners VS. Perth Glory FC,Liga Australia,1.659564,1.1011969,4.8209496,4.795486,11.31288,9.426398,5.995889,4.6571484,9.223808,8.968162,7.0,5.0,5.0,0.0,2.0,2.5,0.2,0.6,0.4,0.6,9,11.5,1.5,4.35,5.0,2,1,2,0,1,4,6.0,3.0,2.0,7.0,13.0,7.0,5.0,11.0,15.0,7.0,9.0,6.0,0.5804532,0.5549991
1,2023-12-31 14:00:00,Fulham,Arsenal,Fulham VS. Arsenal,English Premier League,1.7873771,1.483558,5.974503,5.230144,11.925323,10.192337,5.86452,4.7537,9.118688,9.927999,6.0,0.0,8.0,8.0,6.0,7.0,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,9,9.5,6.0,4.3,1.5,5,0,4,5,2,2,7.0,4.0,7.5,2.5,11.0,6.0,5.0,12.0,7.0,4.0,3.0,10.0,0.83040833,0.66564095
2,2023-12-31 14:00:00,Tottenham Hotspur,AFC Bournemouth,Tottenham Hotspur VS. AFC Bournemouth,English Premier League,2.2156353,1.2533982,9.121982,4.055151,12.4532995,10.085459,7.560653,5.3345146,9.631468,12.279986,4.0,0.0,8.0,6.5,2.0,3.0,0.5,1.0,0.5,1.0,9,10.5,1.75,4.25,3.9,6,0,3,4,1,4,3.0,5.5,6.5,7.0,15.0,8.0,7.0,14.0,11.0,6.0,6.0,13.0,0.8579138,0.34926507
3,2024-01-01 06:00:00,Western Sydney Wanderers,Macarthur,Western Sydney Wanderers VS. Macarthur,Liga Australia,1.6484108,1.0917854,6.035894,3.237742,11.121468,9.467372,5.5610604,5.5794353,9.319293,10.357966,5.0,16.0,5.0,2.5,6.0,8.0,0.6,0.75,0.6,0.75,10,10.5,1.68,4.0,4.0,3,1,1,2,1,1,5.0,4.0,4.5,9.5,15.0,6.0,7.0,8.0,13.0,7.5,5.5,11.0,0.62210274,0.47739992
4,2024-01-01 12:30:00,Sunderland,Preston North End,Sunderland VS. Preston North End,England Championship,1.4756948,1.0256267,6.2523284,4.0968113,10.747245,7.1553817,5.8134637,3.6310139,10.300088,9.748959,5.5,0.0,7.0,3.0,4.0,3.0,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,9,9.5,1.62,3.9,5.25,6,0,5,4,3,5,7.0,4.5,3.0,5.5,11.5,6.5,4.0,11.5,9.0,4.5,3.5,10.0,0.67054206,0.5355579
5,2024-01-01 15:00:00,Forest Green Rovers,AFC Wimbledon,Forest Green Rovers VS. AFC Wimbledon,EL2,1.465771,1.0791465,5.3427234,5.672928,11.925323,10.192724,6.171122,4.8100357,8.936752,11.238766,4.5,4.5,7.0,5.0,4.0,6.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,9,9.5,3.6,3.4,1.9,2,2,6,5,5,2,5.0,5.5,4.5,4.5,10.5,5.0,4.0,8.0,9.0,5.0,4.0,11.5,0.47295007,0.5243697
6,2024-01-01 15:00:00,Doncaster Rovers,Milton Keynes Dons,Doncaster Rovers VS. Milton Keynes Dons,EL2,1.4728392,1.6372014,4.789637,4.5976233,10.934954,9.320663,5.4883256,5.8524,9.813218,10.8470955,7.0,2.0,6.0,4.5,4.0,3.5,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.5,7,9.5,3.4,3.35,1.95,5,2,5,4,3,4,8.0,4.0,3.5,4.5,9.0,5.5,3.5,11.0,10.0,6.0,5.0,10.0,0.68565685,0.8688218
7,2024-01-01 15:00:00,Sutton United,Newport County,Sutton United VS. Newport County,EL2,1.7024764,1.1766329,5.034515,4.8022523,10.32875,8.929066,5.1598787,4.1912518,10.776068,10.308837,4.0,4.0,4.0,4.0,0.0,5.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,10,9.5,2.25,3.25,2.9,3,3,6,3,0,6,4.0,5.0,4.5,6.0,9.0,4.0,4.0,9.0,12.0,5.5,5.5,9.0,0.6972807,0.54783815
8,2024-01-01 15:00:00,Tranmere Rovers,Notts County,Tranmere Rovers VS. Notts County,EL2,1.9347345,1.0490276,5.6876116,3.7390082,11.813261,8.309652,6.2999907,4.848255,10.657439,8.462629,7.0,1.0,6.0,5.0,5.0,5.5,0.5,0.1666666666666666,0.6666666666666666,0.1666666666666666,7,9.5,3.0,3.45,2.1,6,1,4,3,3,6,5.5,4.0,5.0,2.5,9.5,5.0,4.0,10.0,10.5,6.0,5.0,8.0,0.69813126,0.3976895
9,2024-01-01 15:00:00,Stockport County,Mansfield Town,Stockport County VS. Mansfield Town,EL2,1.5753783,1.5844331,5.622361,4.5694723,10.32447,10.22209,5.4735885,5.873037,10.666553,10.8510275,5.5,7.0,6.0,4.5,6.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,8,9.5,2.2,3.35,2.9,6,3,1,6,5,1,5.5,2.0,4.5,2.5,11.0,6.0,6.0,10.0,9.0,4.0,4.0,10.0,0.7587335,0.75425273
