Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
0,2023-12-27 14:30:00,ATK Mohun Bagan,Kerala Blasters,ATK Mohun Bagan VS. Kerala Blasters,Fuchibol India,1.1215423,1.2994242,5.574155,4.3103514,7.642972,9.70787,3.9753637,4.5021687,10.270578,11.598985,6.0,4.0,2.0,5.0,0.0,9.0,0.25,1.0,0.25,1.0,7,9.5,1.9,3.4,3.75,2,1,1,2,0,2,4.5,2.0,7.5,6.0,9.5,3.0,3.5,11.5,9.0,5.0,4.0,9.0,0.7560664,0.6984369
1,2023-12-27 17:30:00,Standard Li̬ge,Sint-Truiden,Standard Li̬ge VS. Sint-Truiden,Belgium First Division,2.1691349,0.77934057,4.8133,4.0994277,7.468743,8.44896,4.919361,4.764038,12.021863,14.122089,3.0,5.0,2.0,9.5,3.0,5.5,0.5,0.5,0.5,0.5,8,9.5,2.28,3.2,2.9,3,4,2,2,5,2,4.5,3.5,4.0,4.5,8.0,5.0,3.0,14.0,12.0,6.0,4.0,9.0,0.6863126,0.1700461
2,2023-12-27 19:30:00,Chelsea,Crystal Palace,Chelsea VS. Crystal Palace,English Premier League,1.1974088,1.8139781,6.793497,3.2526746,12.510432,8.582682,7.2032814,6.483292,11.786179,11.22826,6.0,3.0,7.0,4.0,3.0,5.0,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,9,9.5,1.64,3.85,5.1,3,3,3,3,3,3,5.0,6.0,3.5,6.0,10.0,6.0,4.0,12.0,11.0,5.0,4.0,11.0,0.6727296,0.76681745
3,2023-12-27 19:30:00,Brentford,Wolverhampton Wanderers,Brentford VS. Wolverhampton Wanderers,English Premier League,2.2788384,1.6892097,5.202007,4.398696,11.678931,8.373645,6.047485,4.0944543,11.279355,11.504005,4.0,5.0,1.0,5.5,1.0,3.0,0.3333333333333333,0.5,0.6666666666666666,0.5,9,9.5,1.96,3.45,3.8,3,3,3,2,1,6,4.0,5.0,3.0,5.0,9.0,5.0,6.0,12.0,10.0,5.0,5.0,12.0,0.9041924,0.58995754
4,2023-12-27 19:45:00,RSC Anderlecht,Cercle Brugge,RSC Anderlecht VS. Cercle Brugge,Belgium First Division,1.7945443,1.136264,5.5903187,4.6154356,10.493834,11.888921,7.1286707,4.695773,13.261918,11.622025,5.5,2.0,0.0,4.5,3.0,5.5,0.1666666666666666,0.6666666666666666,0.5,1.0,7,9.5,1.79,3.55,3.95,6,2,0,4,1,4,4.0,1.0,4.0,5.0,13.0,9.0,4.0,13.0,10.0,5.0,4.0,14.0,0.80424386,0.23920761
5,2023-12-27 19:45:00,Sporting Charleroi,KV Mechelen,Sporting Charleroi VS. KV Mechelen,Belgium First Division,1.7055274,1.1137053,5.775007,4.1089673,11.900012,9.814364,5.649206,5.498539,10.746394,11.251392,6.5,3.0,3.0,3.5,2.0,4.0,0.5,0.3333333333333333,0.6666666666666666,0.5,9,9.5,2.06,3.25,3.35,4,3,2,2,2,5,5.5,5.0,3.0,6.0,11.0,5.0,6.0,12.0,14.0,6.0,8.0,11.0,0.5891569,0.22805631
6,2023-12-27 19:45:00,St. Mirren,Kilmarnock,St. Mirren VS. Kilmarnock,Scotland Premiership,1.0018611,0.5341203,5.142356,3.762566,7.6971292,9.46041,4.3540072,4.583384,9.943799,11.114793,4.0,4.0,3.0,5.0,6.0,8.0,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,10,10.5,2.55,2.88,2.8,5,3,1,1,4,4,5.0,4.0,6.5,5.0,10.0,5.0,5.0,11.0,9.0,5.0,4.0,12.0,0.5751918,0.18047206
7,2023-12-27 19:45:00,Aberdeen,Motherwell,Aberdeen VS. Motherwell,Scotland Premiership,1.8412409,0.42636865,5.4626923,4.5246243,10.403018,7.868453,6.328627,3.3175232,11.83136,13.068766,3.0,2.5,7.0,5.0,5.5,3.0,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666666,7,10.5,1.67,3.6,4.5,3,2,3,1,4,4,3.5,5.0,3.5,6.0,9.0,4.5,4.5,11.0,9.0,4.0,5.0,12.0,0.76619875,0.2805435
8,2023-12-27 19:45:00,Livingston,St. Johnstone,Livingston VS. St. Johnstone,Scotland Premiership,1.0805997,0.7995335,4.660335,4.0232697,9.791995,8.307856,4.5902843,3.2213297,11.363189,9.335563,3.0,6.0,2.5,0.0,2.0,4.5,0.1666666666666666,0.5,0.1666666666666666,0.5,7,9.5,2.4,2.85,3.0,1,3,4,0,3,6,2.5,5.0,2.5,5.0,8.0,3.0,4.5,13.0,15.0,7.0,7.0,11.0,0.4942725,0.20332484
9,2023-12-27 19:45:00,Rangers,Ross County,Rangers VS. Ross County,Scotland Premiership,2.5484593,0.8904145,8.449198,2.907006,14.081497,5.6613026,6.364772,3.6724188,9.878999,11.0713825,6.5,0.0,5.5,2.0,4.0,4.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.3333333333333333,10,11.5,1.11,7.5,15.0,6,0,2,1,3,4,6.5,4.5,4.0,5.5,17.0,8.0,10.0,9.0,10.0,6.0,3.5,13.0,0.60911775,0.19115965
