Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
2,2023-12-06 19:00:00,Oostende,KRC Genk,Oostende VS. KRC Genk,Copa Velga,1.4347891,0.716634,1.3905236,3.8930097,12.794128,10.039999,5.853705,5.3457537,9.946158,12.261815,0.0,0.0,0.0,4.5,6.0,5.0,0.0,1.0,0.0,1.0,0,9.5,6.25,5.0,1.36,0,0,0,4,2,2,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,13.0,0.83154064,0.34233272
3,2023-12-06 19:00:00,Reading,Charlton Athletic,Reading VS. Charlton Athletic,EFL,1.6336963,1.0042677,5.4065275,4.349701,12.150038,9.626313,6.655331,5.091435,9.961748,8.540709,6.5,2.5,6.0,4.0,5.5,5.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,10,11.5,2.33,3.4,2.65,4,2,3,1,4,3,5.5,4.5,4.5,5.5,11.0,7.0,4.0,8.0,13.0,6.0,6.0,10.5,0.7791161,0.61838186
4,2023-12-06 19:00:00,Wigan Athletic,Stockport County,Wigan Athletic VS. Stockport County,EFL,1.9337965,2.0201116,5.363172,4.680971,9.750335,10.177436,4.550597,5.8630586,11.324341,9.629916,4.5,0.0,3.0,4.0,0.0,8.0,0.5,1.0,0.5,1.0,9,9.5,2.15,3.4,2.95,6,0,3,6,0,3,3.0,5.5,4.0,6.5,10.0,5.0,6.0,10.0,8.0,5.0,5.0,7.0,1.0041869,0.74531287
5,2023-12-06 19:30:00,Sheffield United,Liverpool,Sheffield United VS. Liverpool,English Premier League,1.1785159,2.2888842,3.0051317,8.860056,9.475712,14.635405,4.992887,7.925038,10.355745,9.423545,4.0,4.0,4.0,6.5,5.0,5.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,9,10.5,15.0,8.0,1.14,1,1,5,2,4,1,4.0,5.5,5.5,6.5,7.0,3.0,4.0,10.0,10.0,6.0,5.0,13.0,0.3961731,0.67675006
6,2023-12-06 19:30:00,Young Boys,Stade Lausanne-Ouchy,Young Boys VS. Stade Lausanne-Ouchy,Swiss,2.2900214,0.81201196,6.2833676,3.6351595,10.765973,9.762697,5.566029,4.684488,13.157915,8.52404,6.0,6.5,0.0,2.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,7,10.5,1.35,5.0,6.0,5,2,0,1,1,5,6.0,4.0,2.5,4.0,11.0,6.0,7.0,10.0,11.0,6.0,6.0,13.0,1.7096075,0.6087698
7,2023-12-06 19:30:00,Lugano,Basel,Lugano VS. Basel,Swiss,2.1889637,1.0088245,6.2134414,3.9635925,10.82743,10.284634,6.1802177,5.015483,10.155305,10.172129,2.0,3.0,3.5,0.0,2.0,4.5,0.1666666666666666,0.5,0.3333333333333333,0.8333333333333334,8,9.5,1.85,3.65,3.5,4,1,2,0,1,6,2.5,5.0,4.5,6.5,9.0,4.0,5.0,11.0,13.0,8.0,4.0,8.0,1.0127355,0.61014366
8,2023-12-06 19:30:00,Royal Antwerp FC,Sporting Charleroi,Royal Antwerp FC VS. Sporting Charleroi,Copa Velga,1.989332,0.3485958,6.3618364,3.7992702,12.7238865,7.113542,7.3547134,3.4549546,10.169291,9.897371,6.0,7.5,0.0,0.0,4.0,6.0,0.5,1.0,0.5,1.0,8,9.5,1.47,4.25,5.6,5,2,0,0,1,6,6.0,1.5,6.0,6.5,11.0,6.0,5.0,11.0,14.0,8.0,7.0,13.0,1.5560918,0.28544748
9,2023-12-06 19:30:00,Sint-Truiden,KAA Gent,Sint-Truiden VS. KAA Gent,Copa Velga,1.1634432,1.2829804,5.1172547,4.458162,10.093279,11.038943,5.700616,6.410829,10.099368,10.736345,3.0,4.5,6.0,6.0,4.0,7.0,0.3333333333333333,0.5,0.3333333333333333,0.5,8,9.5,3.5,3.6,1.89,3,2,3,3,3,1,4.0,6.0,6.5,4.0,11.0,5.0,5.5,12.5,10.0,4.0,5.0,11.0,0.57824755,0.35431513
10,2023-12-06 19:30:00,Crystal Palace,AFC Bournemouth,Crystal Palace VS. AFC Bournemouth,English Premier League,1.9703716,1.228329,4.147333,3.6818125,12.284681,11.810346,6.599307,5.9785643,9.883969,11.483521,4.0,3.0,9.0,7.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,9,10.5,2.17,3.3,3.3,1,2,3,1,1,4,3.5,2.0,3.0,6.5,8.0,4.0,4.0,12.0,17.0,8.5,7.0,13.0,0.8483888,0.7844079
11,2023-12-06 19:30:00,Brighton & Hove Albion,Brentford,Brighton & Hove Albion VS. Brentford,English Premier League,1.5966341,1.4006011,5.608994,3.605552,11.8070135,9.150052,6.0811896,5.0003967,10.92792,13.321307,5.0,7.0,17.0,3.0,11.0,5.0,0.3333333333333333,1.0,0.6666666666666666,1.0,10,9.5,1.83,3.75,4.0,3,3,1,2,1,3,6.5,3.0,5.0,6.5,12.0,7.0,5.0,15.0,10.0,3.5,4.5,12.0,0.59540075,0.6565579
