Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
0,2024-11-22,Perth Glory FC,Western United,Perth Glory FC VS. Western United,A-League,1.7282585,1.2133323,4.5911074,3.0731611,14.115025,14.385486,5.057015,5.1602893,11.013655,12.022521,0.0,0.0,6.0,0.0,5.0,2.0,0.5,0.5,0.5,0.5,10,11.5,3.05,3.95,1.94,0,0,2,0,1,1,6.0,5.5,3.5,7.0,8.5,2.0,6.5,8.0,16.5,5.0,11.5,10.0,0.76624113,0.6325923
1,2024-11-22,Newcastle Jets FC,Central Coast Mariners,Newcastle Jets FC VS. Central Coast Mariners,A-League,1.6055712,1.2440548,7.519192,3.410318,13.588882,12.751024,5.8578444,5.4612656,10.994368,11.70508,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6,9.5,2.55,3.55,2.43,0,0,1,0,1,0,8.0,6.0,1.0,5.0,15.0,5.0,10.0,14.0,14.0,5.0,9.0,4.0,0.7647259,0.59500104
2,2024-11-22,Paderborn,Nürnberg,Paderborn VS. Nürnberg,Germany Bundesliga 2,1.6207637,1.2707511,5.70147,5.168115,14.746555,13.938866,5.4691954,5.3845916,11.231962,12.275901,7.0,6.0,0.0,4.5,6.5,3.5,0.8,0.5,0.8,0.6666666666666666,11,10.5,1.89,3.75,3.45,3,2,0,2,2,2,7.0,6.0,3.5,6.0,17.0,6.0,13.0,11.0,13.5,5.5,8.5,12.0,0.6467563,0.6353941
3,2024-11-22,Preußen Münster,Köln,Preußen Münster VS. Köln,Germany Bundesliga 2,1.358433,1.2468637,4.7163587,2.9295647,13.3107395,14.624028,5.224813,4.9388466,10.904256,10.976149,3.0,7.0,5.5,3.0,10.5,6.0,0.8333333333333334,0.4,0.8333333333333334,1.0,11,9.5,4.0,4.1,1.7,1,3,2,2,2,1,5.5,6.0,6.0,4.0,13.5,5.0,8.0,10.0,12.0,5.0,7.0,13.0,0.6832007,0.48030707
4,2024-11-22,Nordsjælland,AGF,Nordsjælland VS. AGF,Superligaen,1.4660484,1.2133242,4.879937,2.9239757,13.081825,12.960588,5.31284,4.6403785,10.39922,11.767188,3.0,7.0,0.0,6.0,9.0,8.0,0.125,0.5,0.5,0.6666666666666666,9,10.5,1.98,3.3,3.35,4,4,0,2,2,2,4.5,3.0,6.0,4.5,17.5,7.0,11.5,10.0,14.0,4.5,8.5,11.5,0.7110344,0.8749912
5,2024-11-22,Monaco,Brest,Monaco VS. Brest,France League 1,1.8374708,1.3106632,4.671891,3.0731611,16.041256,11.218921,6.5306187,4.9161534,11.426383,12.334941,6.0,6.5,4.0,3.0,0.0,2.5,0.5,0.6,0.8333333333333334,0.6,8,8.5,1.48,4.35,6.4,3,2,1,1,0,4,6.0,4.0,3.0,5.0,14.0,5.5,9.5,15.5,16.0,9.0,11.0,13.0,0.8825603,0.7444594
6,2024-11-22,Utrecht II,Roda JC,Utrecht II VS. Roda JC,Netherlands Eerste Divisie,1.2354928,1.0913378,4.5610914,3.2365324,14.634996,13.32323,5.1887846,4.949598,11.394497,11.61299,12.0,4.0,4.0,4.0,3.0,4.0,0.5714285714285714,0.625,0.5714285714285714,0.625,9,9.5,3.55,3.6,1.9,1,1,5,1,4,3,4.0,4.0,3.5,7.0,15.0,5.0,10.0,13.0,15.0,6.5,6.5,10.5,0.6510334,0.4426205
7,2024-11-22,VVV,Emmen,VVV VS. Emmen,Netherlands Eerste Divisie,1.1744511,1.5011739,5.8644714,5.2687645,13.484428,13.942956,5.14868,5.516535,11.117767,12.161183,6.0,8.0,4.0,6.0,0.0,6.0,0.75,0.5,0.75,1.0,10,10.5,3.55,3.65,1.84,1,1,6,5,0,1,5.0,5.5,6.0,4.5,15.0,6.0,9.0,13.0,13.0,5.0,7.0,15.0,0.58865017,0.64850104
8,2024-11-22,De Graafschap,Oss,De Graafschap VS. Oss,Netherlands Eerste Divisie,1.78138,1.3243406,4.867432,3.2365324,14.951229,11.174471,6.0712795,4.8222456,11.785938,11.468206,6.0,4.0,4.0,0.0,5.0,3.0,0.0,0.5,0.2857142857142857,0.8333333333333334,7,10.5,1.25,5.6,8.0,5,1,1,0,3,3,4.0,3.0,5.0,8.0,18.0,7.0,9.0,9.0,15.5,6.0,10.0,13.5,0.7431176,0.56828356
9,2024-11-22,Den Bosch,Excelsior,Den Bosch VS. Excelsior,Netherlands Eerste Divisie,1.7203383,1.5172564,4.671891,3.05547,13.805143,12.893209,5.905436,5.2535563,11.400976,11.872068,6.0,9.0,0.0,6.0,8.0,6.5,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,10,10.5,3.15,3.55,2.0,4,3,0,3,2,2,6.0,5.0,6.0,4.0,15.0,8.0,8.0,9.0,10.0,4.0,6.0,12.0,0.6597028,0.7221165
