Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
19,2024-09-21,Eintracht Braunschweig,Greuther Fürth,Eintracht Braunschweig VS. Greuther Fürth,Germany Bundesliga 2,1.4909763,1.2676448,5.0650992,3.84354,11.18492,9.958752,5.7940993,4.9160585,10.784376,10.441822,4.0,4.0,4.5,5.0,5.0,6.0,0.5,0.625,0.625,0.75,9,9.5,2.75,3.65,2.3,7,4,8,5,5,8,4.5,4.5,4.5,5.0,11.0,6.0,6.0,12.0,12.0,6.0,5.0,13.0,0.75013304,0.53044087
20,2024-09-21,Fortuna Düsseldorf,Köln,Fortuna Düsseldorf VS. Köln,Germany Bundesliga 2,1.513173,1.2509848,6.166937,4.833057,12.298452,9.173921,6.354485,4.6902127,10.519417,10.807005,4.5,6.0,7.5,4.5,3.5,4.5,0.25,0.75,0.375,0.875,8,10.5,3.1,3.45,2.14,8,4,4,2,8,8,4.5,4.0,5.5,6.0,14.0,6.0,7.0,9.0,13.0,6.0,6.0,12.0,0.6536922,0.5310722
21,2024-09-21,Nürnberg,Hertha BSC,Nürnberg VS. Hertha BSC,Germany Bundesliga 2,1.6931996,1.3743471,4.3236403,5.497111,11.875982,9.907894,6.2310348,5.2278905,10.366165,11.457693,5.0,5.5,3.5,4.5,4.5,5.5,0.625,0.625,0.625,0.75,10,10.5,3.1,3.7,2.07,7,4,8,6,4,8,3.5,7.5,5.5,7.0,9.0,5.0,4.0,11.0,12.0,6.5,6.0,10.5,0.6662003,0.6226619
22,2024-09-21,Accrington Stanley,Port Vale,Accrington Stanley VS. Port Vale,England League 2,1.3452888,1.0411484,5.9709444,4.9752893,11.8853245,9.918821,6.031805,4.912795,11.24777,10.748168,6.0,5.0,7.0,5.0,3.0,2.5,0.875,0.5,0.875,0.625,9,10.5,3.3,3.35,2.04,8,5,8,4,7,8,6.0,6.5,3.0,6.0,12.0,6.0,6.0,10.0,11.0,6.0,6.0,9.0,0.48934147,0.5853277
23,2024-09-21,Chesterfield,Cheltenham Town,Chesterfield VS. Cheltenham Town,England League 2,1.6277773,1.4628524,6.0091,4.6785064,11.284668,9.460399,6.0467,4.9830894,10.975078,11.004939,4.5,9.0,0.0,4.0,5.0,4.5,0.25,0.5,0.375,0.5,9,9.5,1.48,4.3,5.4,8,3,0,5,4,8,4.5,3.0,4.5,6.0,12.0,6.5,4.0,10.5,12.0,6.0,5.0,10.0,0.8636131,0.6131106
24,2024-09-21,West Ham United,Chelsea,West Ham United VS. Chelsea,English Premier League,1.539992,1.0376663,4.2202497,5.497111,11.4553995,9.281496,5.636453,5.1317444,10.193247,10.797809,6.0,4.0,4.0,5.5,6.0,4.0,0.75,0.25,0.75,0.5,8,10.5,3.25,3.8,2.02,7,8,6,8,5,7,6.0,5.5,5.5,4.5,10.0,5.0,4.0,11.0,10.0,6.0,4.0,12.0,0.6640507,0.5123834
25,2024-09-21,Queens Park Rangers,Millwall,Queens Park Rangers VS. Millwall,England Championship,1.4946657,1.2759819,5.774386,4.6785064,11.5903845,9.907894,5.768936,5.0962987,10.366165,11.324371,6.0,5.0,7.5,4.0,2.0,3.0,0.625,0.625,0.625,0.625,11,10.5,2.25,3.2,3.25,7,7,8,7,7,8,8.5,3.0,4.0,5.0,11.0,5.0,6.0,9.0,12.0,5.0,5.0,12.0,0.6059464,0.58969945
26,2024-09-21,Sunderland,Middlesbrough,Sunderland VS. Middlesbrough,England Championship,1.520196,1.2948236,6.166937,4.9752893,11.554366,9.208264,5.7850103,5.0006595,9.6951,10.487646,4.5,4.5,6.5,4.0,4.0,7.5,0.625,0.5,0.625,0.625,9,10.5,2.48,3.25,2.8,8,2,8,8,5,8,5.0,4.5,4.0,5.0,11.0,6.0,4.0,12.0,10.0,5.0,5.0,9.0,0.78943926,0.6334613
27,2024-09-21,Exeter City,Stevenage,Exeter City VS. Stevenage,England League 1,1.7330484,1.2080125,6.166937,4.695646,10.359205,10.012,5.3360524,4.677714,11.793132,11.385827,5.5,7.0,7.0,4.5,4.0,5.0,0.5,0.375,0.625,0.375,9,10.5,2.5,3.2,2.65,8,8,8,8,7,8,5.5,5.0,4.5,2.5,9.0,5.0,5.0,11.0,8.0,4.0,4.0,12.0,0.6340676,0.5426445
28,2024-09-21,Lincoln City,Wigan Athletic,Lincoln City VS. Wigan Athletic,England League 1,1.6021718,1.3611457,4.3236403,5.497111,12.039499,9.851558,6.4235396,5.1554747,10.329637,11.822973,6.5,3.0,4.0,3.5,4.0,4.0,0.625,0.375,0.625,0.5,8,9.5,1.84,3.45,3.95,8,7,7,8,6,8,5.5,4.5,4.0,4.0,9.0,5.0,5.0,11.0,12.0,6.0,5.0,10.5,0.83230186,0.5605822
