Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
0,2024-08-30,Fortuna Düsseldorf,Hannover 96,Fortuna Düsseldorf VS. Hannover 96,Germany Bundesliga 2,1.613261,1.2364336,4.8329144,3.796682,12.276926,9.647493,5.996779,4.88078,10.014212,10.977607,5.0,6.0,7.5,5.0,4.5,5.0,0.4,0.5,0.4,0.7,9,10.5,2.12,3.55,3.1,9,4,4,5,8,5,4.5,4.0,5.5,4.5,14.0,6.0,7.0,9.0,10.5,5.0,5.0,12.0,0.799322,0.5447327
1,2024-08-30,Venezia,Torino,Venezia VS. Torino,Italy Serie A,1.4627173,1.3059653,5.001247,4.0105977,11.122099,10.268025,5.309899,5.4571667,11.152765,11.030606,4.5,7.0,7.0,2.0,4.0,3.0,0.6,0.4,0.8,0.6,9,9.5,3.75,3.45,1.98,10,3,3,5,6,9,5.5,5.0,4.0,5.0,12.0,6.0,6.0,11.0,10.5,6.0,5.0,13.0,0.5340305,0.6411474
2,2024-08-30,Jahn Regensburg,Greuther Fürth,Jahn Regensburg VS. Greuther Fürth,Germany Bundesliga 2,1.6129042,1.1559597,5.001247,3.7950957,11.389986,9.633705,5.789327,4.9416,10.594379,11.033158,5.0,5.5,7.0,5.0,5.0,5.0,0.5,0.6,0.7,0.7,10,10.5,2.75,3.3,2.43,9,8,3,4,5,9,5.5,4.0,5.0,5.5,10.5,5.0,5.0,13.5,11.5,5.5,5.0,13.5,0.7904446,0.44948405
3,2024-08-30,KFUM,Lillestrøm,KFUM VS. Lillestrøm,Eliteserien,1.4998308,1.3129405,5.001247,3.7104557,11.351893,9.718706,5.8962016,5.1170373,10.427719,11.459665,7.0,6.0,7.0,5.5,0.0,6.0,0.3,0.6,0.8,0.8,8,9.5,2.14,3.5,3.0,10,8,6,4,0,6,6.0,2.5,5.5,6.0,10.0,5.0,5.0,10.0,11.0,5.5,4.5,11.0,0.6462865,0.480827
4,2024-08-30,MVV,PSV II,MVV VS. PSV II,Netherlands Eerste Divisie,1.7957115,1.2698374,4.3380327,5.599151,11.944822,9.977917,6.532915,5.2342606,10.503107,11.028787,5.0,3.0,4.0,4.0,8.0,4.0,0.5,0.5,0.6,0.6,9,9.5,2.04,3.7,3.05,7,5,7,5,3,10,3.0,7.0,3.5,3.0,9.0,5.0,5.0,9.0,12.0,7.0,5.0,10.0,0.84316117,0.53416145
5,2024-08-30,Telstar,AZ II,Telstar VS. AZ II,Netherlands Eerste Divisie,1.7441432,1.27198,5.6234612,4.9329343,11.089903,10.289997,5.6602163,4.9903097,11.211444,11.45334,3.0,6.0,6.5,4.0,6.0,6.0,0.7,0.4,0.7,0.6,10,10.5,1.85,3.75,3.6,7,5,8,3,6,10,6.5,5.0,4.5,6.0,11.0,5.0,5.0,11.5,14.0,7.0,6.0,11.0,0.8427855,0.60056907
6,2024-08-30,Ajax II,Den Bosch,Ajax II VS. Den Bosch,Netherlands Eerste Divisie,1.3701729,1.1987202,4.248075,5.588591,11.497463,9.984877,5.9294353,5.21336,10.724131,11.423591,3.5,3.5,2.0,4.0,5.0,4.0,0.3,0.4,0.3,0.6,7,10.5,1.94,3.75,3.25,8,6,5,5,3,10,3.0,4.0,5.0,5.5,10.0,6.0,5.0,11.0,11.0,6.0,5.0,12.0,0.6605521,0.57053506
7,2024-08-30,Fenerbahçe,Alanyaspor,Fenerbahçe VS. Alanyaspor,Turkey Super Lig,1.6615465,1.2757663,6.9017625,3.7118495,12.701273,9.035374,6.097528,4.8141756,10.834899,11.3140135,5.5,8.0,10.0,3.0,3.5,4.0,0.2,0.3,0.6,0.5,8,9.5,1.21,5.8,10.0,10,3,1,5,8,7,7.5,1.5,3.5,4.5,16.0,7.0,6.0,13.0,10.0,4.5,5.0,10.0,0.68438274,0.5505074
8,2024-08-30,ADO Den Haag,Excelsior,ADO Den Haag VS. Excelsior,Netherlands Eerste Divisie,1.631546,1.237175,5.740021,4.8776355,11.491082,8.912622,6.3207383,4.7676516,11.876151,11.548199,6.0,6.0,6.0,4.5,3.0,3.5,0.3,0.4,0.4,0.5,8,10.5,2.14,3.75,2.85,9,7,4,2,5,10,6.0,2.0,4.5,4.0,11.5,6.5,5.5,11.0,12.0,8.0,5.0,9.0,0.80578196,0.54634553
9,2024-08-30,Utrecht II,Emmen,Utrecht II VS. Emmen,Netherlands Eerste Divisie,1.3633299,1.4541194,4.2252927,5.6286283,10.8071,9.573311,5.494915,5.1201267,10.796899,11.223407,5.0,3.0,4.0,5.0,3.0,3.0,0.4,0.4,0.6,0.5,9,10.5,3.2,3.5,2.04,4,6,9,8,4,8,4.0,6.0,3.5,5.0,9.0,5.0,3.0,11.0,11.0,6.0,5.0,11.0,0.67229843,0.52387094
10,2024-08-30,Helmond Sport,VVV,Helmond Sport VS. VVV,Netherlands Eerste Divisie,1.5559064,1.1319877,5.5637274,5.087347,11.362272,10.093233,5.921403,5.4016747,10.833172,11.394915,3.5,7.5,5.5,5.0,4.0,4.0,0.5,0.3,0.7,0.5,9,9.5,2.38,3.3,2.75,10,6,4,3,7,9,4.5,6.0,4.0,5.0,10.0,5.5,5.0,10.5,13.0,6.0,6.0,10.0,0.7023198,0.6687865
