Unnamed: 0,DateTime,Home Team,Away Team,VERSUS,League,Home Goals RR,Away Goals RR,Home Corners RR,Away Corners RR,Home Shots RR,Away Shots RR,Home SOT RR,Away SOT RR,Home Fouls RR,Away Fouls RR,Home Corners H4H_W,Home Corners H4H_D,Home Corners H4H_L,Away Corners A4A_W,Away Corners A4A_D,Away Corners A4A_L,TE_Home H4H,TE_Awa y A4A,TE_Home H4H Baja,TE_Away A4A Baja,Bet For H4A,BET LINE,HW ODDS,DRW ODDS,AW ODDS,CNT CORNERS HW,CNT CORNERS HD,CNT CORNERS HL,CNT CORNERS AW,CNT CORNERS AD,CNT CORNERS AL,AVG H4H CORNERS GEN,AVG H4H CORNERS CONCEDED,AVG A4A CORNERS GEN,AVG A4A CORNERS CONCEDED,AVG H4H SHOTS,AVG H4H SOT,AVG H4H SHOTS OFF,AVG H4H FOULS WON,AVG A4A SHOTS,AVG A4A SOT,AVG A4A SHOTS OFF,AVG A4A FOULS WON,Home HT Goals RR,Away HT Goals RR
23,2024-11-23,Brisbane Roar,Adelaide United,Brisbane Roar VS. Adelaide United,A-League,1.6634036,1.2864301,4.5911074,3.1401393,14.234255,12.432331,5.425316,4.861014,11.216201,13.110405,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,9,9.5,3.0,3.8,2.02,0,0,1,1,0,0,4.0,5.0,4.0,6.0,9.0,4.0,5.0,6.0,20.0,8.0,12.0,4.0,0.60507745,0.47610575
24,2024-11-23,Sydney FC,Western Sydney Wanderers,Sydney FC VS. Western Sydney Wanderers,A-League,1.3845463,1.2936248,4.5911074,3.1401393,14.494617,12.192262,5.3681073,5.25093,10.579005,10.921482,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7,9.5,1.63,4.35,4.0,0,0,1,0,1,0,4.0,3.0,2.0,5.0,19.0,5.0,14.0,15.0,19.0,6.0,13.0,13.0,0.8245801,0.5398164
25,2024-11-23,Eyüpspor,Rizespor,Eyüpspor VS. Rizespor,Turkey Super Lig,1.6736972,0.98609924,4.5610914,3.0636132,14.76386,12.003345,5.8855066,4.765163,11.551594,11.907535,3.5,3.0,0.0,3.0,0.0,2.0,0.2,0.2,0.2,0.4,7,9.5,2.04,3.25,3.3,4,1,0,2,0,3,3.0,4.0,2.0,6.0,12.0,7.0,6.0,12.0,13.0,4.0,10.0,14.0,0.69835544,0.4178787
26,2024-11-23,Hertha BSC,Ulm,Hertha BSC VS. Ulm,Germany Bundesliga 2,1.2629505,1.2043144,5.6533484,5.237833,14.171275,12.363823,5.4026203,5.0264187,11.306233,12.049238,7.5,0.0,6.0,8.0,2.0,4.0,0.6666666666666666,0.5,1.0,0.6666666666666666,10,9.5,1.58,3.95,4.9,2,0,4,1,3,2,6.5,4.5,4.0,6.0,12.5,5.5,6.5,8.0,19.0,5.0,14.5,13.0,0.57598764,0.5290919
27,2024-11-23,Fortuna Düsseldorf,Elversberg,Fortuna Düsseldorf VS. Elversberg,Germany Bundesliga 2,1.3731213,1.3236272,6.4177437,5.2687645,14.539867,12.684046,5.776804,5.3321,11.154953,10.517084,8.0,5.0,7.0,7.0,6.0,6.5,0.5,0.8333333333333334,0.6666666666666666,1.0,10,10.5,1.89,3.75,3.45,1,3,2,1,3,2,6.0,3.5,6.5,7.0,18.5,6.0,8.5,8.0,12.0,5.0,6.0,7.5,0.5600715,0.48941356
28,2024-11-23,Hannover 96,Darmstadt 98,Hannover 96 VS. Darmstadt 98,Germany Bundesliga 2,1.4115626,1.491766,5.4804735,5.2217126,14.106047,12.765083,5.6677394,5.1322083,12.276834,11.978579,6.5,0.0,0.0,3.0,6.0,8.5,0.5,0.4,0.6666666666666666,0.6,9,9.5,1.88,3.75,3.45,6,0,0,2,1,2,6.5,3.0,6.0,3.0,16.5,6.0,9.5,16.0,18.0,6.0,12.0,11.0,0.58643746,0.6008245
29,2024-11-23,Greuther Fürth,Karlsruher SC,Greuther Fürth VS. Karlsruher SC,Germany Bundesliga 2,1.3566471,1.5109543,4.6946654,3.2365324,14.488581,12.173545,5.737523,4.8802967,11.038422,11.88106,6.0,7.5,3.0,9.0,5.0,5.0,0.5,0.6666666666666666,0.5,0.6666666666666666,8,9.5,2.48,3.75,2.4,1,2,3,2,3,1,6.0,4.0,5.5,4.0,16.0,4.5,12.0,11.0,15.0,5.5,8.0,9.5,0.6382308,0.79511076
30,2024-11-23,Leicester City,Chelsea,Leicester City VS. Chelsea,English Premier League,1.6177007,1.2350339,4.5485287,2.845519,14.338518,12.612289,5.8578444,4.990125,11.408605,11.9162445,1.0,4.0,3.5,5.0,8.0,5.0,0.4,0.4,0.6,0.6,9,10.5,6.1,4.7,1.45,1,2,2,3,1,1,2.0,7.0,5.0,5.0,10.0,3.0,6.0,12.0,13.0,6.0,8.0,13.0,0.6251524,0.594885
31,2024-11-23,Shrewsbury Town,Birmingham City,Shrewsbury Town VS. Birmingham City,England League 1,1.5736853,1.656534,4.5485287,3.0636132,12.433127,12.551786,5.09425,5.1367846,11.24182,11.944242,1.0,3.0,4.0,6.5,6.0,5.0,0.2857142857142857,0.5,0.5714285714285714,0.8333333333333334,9,10.5,7.5,4.8,1.34,1,1,5,4,1,1,3.0,5.0,5.5,5.5,10.0,4.0,7.0,12.0,9.0,3.5,6.0,13.0,0.7481026,0.7288764
32,2024-11-23,Bolton Wanderers,Blackpool,Bolton Wanderers VS. Blackpool,England League 1,2.19094,1.4400004,8.090184,3.403067,14.697194,12.0264,6.117791,4.958999,11.639271,11.611835,6.0,8.0,5.0,1.5,10.0,3.0,0.8571428571428571,0.5714285714285714,1.0,0.5714285714285714,9,10.5,1.79,3.85,3.7,3,2,2,2,1,4,6.0,6.0,3.0,4.0,20.0,6.0,13.0,12.0,10.0,5.0,7.0,9.0,1.097167,0.6215152
